鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
三星鄉,房地(土地+建物),宜蘭縣三星鄉東興路1~30號,162.18,,特定農業區,甲種建築用地,1080613,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0830204,192.1,4,3,3,有,無,4600000,23946,,0.0,0,,RPWNMLRKPHOFFAG76CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮民治街1~30號,67.0,住,,,1080605,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0620629,75.84,4,3,1,有,無,5200000,68565,,0.0,0,,RPUNMLTKPHOFFAG76CA
蘇澳鎮,土地,蘇市段61~90地號,662.01,住,,,1080521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,15106,,0.0,0,,RPRNMLKLPHOFFAG28CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮博愛路31~60號,45.81,住,,,1080530,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660816,101.19,3,2,2,有,無,2580000,25497,,0.0,0,,RPRNMLOJQHOFFAG58CA
冬山鄉,土地,鹿安一段541~570地號,4640.57,農,,,1080614,土地16建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36913575,7955,,0.0,0,本案為協議價購案。,RPSOMLMJQHOFFAG58CA
三星鄉,房地(土地+建物)+車位,宜蘭縣三星鄉三星路二段99巷31~60號,113.21,,鄉村區,乙種建築用地,1080620,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,1030604,230.5,4,3,5,有,無,9800000,42516,一樓平面,0.0,0,,RPPNMLNJQHOFFAG28CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永清路309巷1~30號,119.84,住,,,1080621,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080409,157.67,3,2,3,有,無,9980000,63297,,0.0,0,,RPUQMLMKQHOFFAG09CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永清路309巷1~30號,119.74,住,,,1080621,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080409,157.67,4,2,3,有,無,9980000,63297,,0.0,0,,RPVQMLMKQHOFFAG56CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永清路309巷1~30號,119.65,住,,,1080621,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080409,157.67,4,2,3,有,無,9980000,63297,,0.0,0,,RPWQMLMKQHOFFAG66CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永清路309巷1~30號,119.45,住,,,1080621,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080409,157.67,4,2,3,有,無,9980000,63297,,0.0,0,,RPORMLMKQHOFFAG58CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永清路309巷1~30號,119.36,住,,,1080621,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080409,157.67,4,2,3,有,無,9980000,63297,,0.0,0,,RPPRMLMKQHOFFAG68CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永清路309巷31~60號,153.25,住,,,1080621,土地5建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1080409,159.67,3,2,3,有,無,9980000,62504,,0.0,0,,RPRRMLMKQHOFFAG88CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉柴圍路61~90號,121.04,,特定農業區,甲種建築用地,1080429,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061114,265.5,4,2,5,有,無,12000000,45198,,0.0,0,,RPROMLSKPHOFFBG56CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯濱路六段235巷1~30號,44.03,,鄉村區,乙種建築用地,1080619,土地1建物1車位0,一層，地下層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820929,150.57999999999998,4,3,2,有,無,2700000,17931,,0.0,0,,RPRNMLSKPHOFFBG09CA
宜蘭市,土地,金六結一段601~630地號,103.66,住,,,1080704,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3850000,37141,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLSKPHOFFBG56CA
員山鄉,土地,粗坑段571~600地號,708.11,,一般農業區,農牧用地,1080521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,1695,,0.0,0,,RPUNMLSKPHOFFBG76CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉武暖路31~60號,188.08,農,,,1080430,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070704,322.73,4,2,5,有,無,16500000,51126,,0.0,0,,RPTPMLSKPHOFFBG86CA
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮頂埔路二段91~120號,121.11,,特定農業區,甲種建築用地,1080624,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0850131,262.09,5,2,3,有,無,6800000,25945,,0.0,0,,RPUPMLSKPHOFFBG96CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉和平路31~60號,6.55,住,,,1080704,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860121,39.62,1,1,1,有,有,2700000,68147,,0.0,0,,RPVPMLSKPHOFFBG07CA
礁溪鄉,土地,玉光一段511~540地號,2517.0,,特定農業區,農牧用地,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11680000,4640,,0.0,0,,RPOOMLTKPHOFFBG98CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新社路1~30號,80.8,,一般農業區,甲種建築用地,1080527,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071005,175.88,3,2,4,有,無,7250000,41221,,0.0,0,,RPQNMLOLPHOFFBG68CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大坡路38巷1~30號,98.07,住,,,1080628,土地5建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040213,197.95,3,2,3,有,無,9000000,45466,,0.0,0,,RPVNMLOLPHOFFBG56CA
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮公園路17巷1~30號,98.0,住,,,1080613,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0810811,208.69,6,1,3,有,無,6720000,32201,,0.0,0,,RPXNMLSKPHOFFBG27EA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉和平路40巷1~30號,18.61,住,,,1080616,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0710123,59.98,3,2,1,有,無,3400000,56686,,0.0,0,壹樓空地有增建。,RPRNMLPJQHOFFBG78CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉白雲三路30巷3弄1~30號,88.83,,一般農業區,甲種建築用地,1080618,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821108,121.83,3,2,3,有,無,5500000,45145,,0.0,0,,RPTNMLQJQHOFFBG09CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市泰山路241~270號,105.0,住,,,1080523,土地3建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),住家用,鋼筋混凝土造,0790326,280.59,5,3,3,有,無,14750000,52568,,0.0,0,,RPSOMLLMPHOFFBG78CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市泰山路241~270號,105.0,住,,,1080523,土地3建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),住家用,鋼筋混凝土造,0790326,280.59,5,3,3,有,無,14750000,52568,,0.0,0,,RPTOMLLMPHOFFBG88CA
礁溪鄉,土地,三皇段931~960地號,173.92,住,,,1080623,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,18399,,0.0,0,,RPSNMLMJQHOFFBG58CA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮城東路151~180號,21.04,住,,,1080620,土地1建物1車位0,一層,五層,套房(1房1廳1衛),見其他登記事項,見其他登記事項,1060703,49.949999999999996,1,1,1,有,無,2480000,49650,,0.0,0,,RPQNMLMLPHOFFAG58EA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市慶和街121~150號,61.86,住,,,1080710,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0630328,88.2,2,2,2,有,無,5900000,66893,,0.0,0,含增建三樓、親戚買賣,RPTNMLSKPHOFFBG86EA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新福一路31~60號,109.41,,特定農業區,甲種建築用地,1080606,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080313,142.94,4,2,4,有,無,7380000,51630,,0.0,0,,RPQNMLLMPHOFFBG48CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉奇峰街1~30號,18.31,住,,,1080630,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0690612,55.2,0,0,1,有,無,2980000,53986,,0.0,0,,RPVPMLLJQHOFFBG98CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新福一路31~60號,93.91,,特定農業區,甲種建築用地,1080617,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080313,157.71,4,2,4,有,無,7700000,48824,,0.0,0,,RPTOMLKMPHOFFBG78CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新福一路31巷2弄1~30號,95.2,,特定農業區,甲種建築用地,1071212,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080313,144.79,3,2,3,有,無,7000000,48346,,0.0,0,,RPVOMLKMPHOFFBG98CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新福一路31巷2弄1~30號,94.2,,特定農業區,甲種建築用地,1061028,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080313,144.74,3,2,3,有,無,6860000,47395,,0.0,0,,RPWPMLKMPHOFFBG56CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新福一路31巷2弄1~30號,95.2,,特定農業區,甲種建築用地,1080113,土地6建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080313,144.79,3,2,3,有,無,6980000,48208,,0.0,0,,RPXPMLKMPHOFFBG66CA
員山鄉,土地,冷水坑段31~60地號,2500.0,,山坡地保育區,農牧用地,1080624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,380000,152,,0.0,0,,RPPNMLLLPHOFFBG28CA
員山鄉,土地,東德段241~270地號,2161.66,,特定農業區,農牧用地,1080620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6539000,3025,,0.0,0,,RPPNMLTKPHOFFBG98CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市延平路56巷62弄1~30號,109.9,住,,,1080701,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1000323,208.82,4,2,3,有,無,12000000,57466,,0.0,0,,RPTNMLTKPHOFFBG76CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉冷水路61~90號,79.4,,鄉村區,乙種建築用地,1080528,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0610115,57.25,0,0,0,無,無,550000,9607,,0.0,0,,RPQOMLSKPHOFFBG09CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮光華街31~60號,8.65,商,,,1080626,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830603,45.06,1,1,1,有,有,2350000,52153,,0.0,0,後陽台外推,RPROMLTLPHOFFAG66CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮西安街169巷1~30號,101.91,,鄉村區,乙種建築用地,1080611,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030922,207.28,5,2,5,有,無,9000000,43420,,0.0,0,,RPQNMLLMPHOFFAG38CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮西安街169巷1~30號,101.55,,鄉村區,乙種建築用地,1080611,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030922,210.78,5,2,5,有,無,9000000,42699,,0.0,0,,RPRNMLLMPHOFFAG48CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮純精路三段151~180號,8.22,住,,,1080610,土地2建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851109,66.69,2,1,1,有,有,5000000,74974,,0.0,0,夾層有增建。,RPSNMLOJQHOFFAG68CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮博愛路94巷1~30號,36.0,住,,,1080614,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0641021,71.11,2,1,1,有,無,3500000,49220,,0.0,0,,RPQNMLOJQHOFFAG48CA
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉清水路1~30號,25.14,住,,,1080615,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021015,175.91,1,0,2,有,有,11300000,64237,坡道平面,0.0,0,,RPWNMLQJQHOFFAG66CA
五結鄉,土地,新協富段271~300地號,139.68,,特定農業區,甲種建築用地,1080515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,21478,,0.0,0,,RPWNMLRJQHOFFAG76CA
五結鄉,土地,新協富段271~300地號,132.29,,特定農業區,甲種建築用地,1080515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2850000,21544,,0.0,0,,RPXNMLRJQHOFFAG86CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉利工二路61~90號,921.6,,工業區,丁種建築用地,1080406,土地1建物1車位0,二層，三層，一層,三層,廠辦,見其他登記事項,鋼筋混凝土造,0891003,766.95,8,1,3,有,無,26880000,35048,,0.0,0,另有增建，約30坪。,RPWNMLQLPHOFFAG76CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉中正路三段47巷32弄151~180號,40.51,商,,,1080626,土地3建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030424,130.11,1,2,2,有,有,5200000,39966,,0.0,0,,RPQOMLQLPHOFFAG88CA
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮天祥路181~210號,26.0,住,,,1080705,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900614,111.83999999999999,3,2,2,有,有,7220000,64557,一樓平面,0.0,0,,RPSOMLQLPHOFFAG09CA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮永愛路20巷1~30號,40.93,住,,,1080621,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,1060817,96.31,3,2,2,有,無,3680000,38210,,0.0,0,,RPTNMLTLPHOFFAG76CA
五結鄉,土地,孝威段481~510地號,692.0,,特定農業區,農牧用地,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,2746,,0.0,0,,RPRNMLOLPHOFFAG68CA
南澳鄉,土地,澳花段1111~1140地號,11650.0,,山坡地保育區,農牧用地,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1057200,91,,0.0,0,,RPSNMLOLPHOFFAG78CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉冬山路三段181巷190弄31~60號,116.6,,特定農業區,甲種建築用地,1080622,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0930611,168.21,3,2,4,有,無,8300000,49343,,0.0,0,含增建或未登記建物。;,RPPNMLLLPHOFFAG18CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮維揚路26巷1~30號,26.62,住,,,1080701,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970519,102.9,3,1,2,有,有,6680000,64917,,0.0,0,,RPRPMLMLPHOFFAG68CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮北成路二段107巷31~60號,82.94,,特定農業區,甲種建築用地,1080622,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821202,200.38,4,2,3,有,無,7800000,38926,,0.0,0,含增建或未登記建物。;,RPUNMLNLPHOFFAG88CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉鹿安路宏泰巷1弄1~30號,126.56,住,,,1080701,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0670814,99.2,4,3,2,有,無,5000000,50403,,0.0,0,,RPPOMLSKPHOFFAG88CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮站前路31~60號,18.31,住,,,1080617,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830719,105.42,2,2,1,有,有,5000000,47429,,0.0,0,,RPSOMLSKPHOFFAG56CA
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮純精路三段151~180號,14.01,住,,,1080625,土地2建物2車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851109,144.94,3,2,1,有,有,6500000,44849,坡道機械,0.0,0,,RPTNMLTKPHOFFAG66CA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮中山路一段228巷1~30號,97.91,住,,,1080704,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0630501,90.0,4,1,2,有,無,2500000,27778,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLTKPHOFFAG07CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮南門路91~120號,18.79,住,,,1080509,土地3建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840911,114.26,3,2,2,有,無,5850000,51199,,0.0,0,,RPOOMLNLPHOFFAG38CA
五結鄉,土地,利福段1~30地號,45.07,,一般農業區,甲種建築用地,1080520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,17750,,0.0,0,,RPUNMLOLPHOFFAG98CA
五結鄉,土地,利福段1~30地號,290.63,,一般農業區,甲種建築用地,1080520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6200000,21333,,0.0,0,,RPVNMLOLPHOFFAG09CA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮中興一巷31~60號,78.0,,工業區,丁種建築用地,1080715,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040922,168.48,4,2,3,有,無,5350000,31755,,0.0,0,,RPQOMLOLPHOFFAG68CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉孝威南路1~30號,26.91,,特定農業區,甲種建築用地,1080621,土地1建物1車位0,四層,十一層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0840524,99.88,1,1,1,有,無,2600000,26031,,0.0,0,,RPQNMLPLPHOFFAG68CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉柯林二路292巷15弄1~30號,103.67,,特定農業區,甲種建築用地,1080527,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0970925,187.29,4,2,3,有,無,5000000,26697,,0.0,0,本案為母子間交易。,RPTNMLPLPHOFFAG98CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮西安街368巷31~60號,75.14,,鄉村區,乙種建築用地,1080512,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0741109,145.64,4,2,3,有,無,5500000,37764,,0.0,0,另有增建，約15坪。,RPVNMLQLPHOFFAG66CA
冬山鄉,土地,南富段211~240地號,2390.0,,特定農業區,農牧用地,1051204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5422313,2269,,0.0,0,土地為配建,RPUOMLNLPHOFFAG98CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉太和路110巷1~30號,122.38,,特定農業區,甲種建築用地,1080621,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0830510,196.11,4,2,3,有,無,4350000,22181,,0.0,0,,RPVOMLNLPHOFFAG09CA
五結鄉,土地,利福段751~780地號,3721.54,,一般農業區,農牧用地,1080709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,940,,0.0,0,,RPXOMLNLPHOFFAG66CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉新興路91~120號,86.7,住,,,1080627,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0730111,179.43,4,2,3,有,無,4800000,26751,,0.0,0,,RPUNMLOJQHOFFAG88CA
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉鹿梅路91~120號,35.59,,特定農業區,甲種建築用地,1080613,土地2建物1車位1,二層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1070725,96.25999999999999,3,2,2,有,無,5160000,53605,一樓平面,0.0,0,,RPVNMLOJQHOFFAG98CA
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮公正路571~600號,18.64,住,,,1080611,土地1建物1車位1,二十一層，二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850827,232.33999999999997,4,3,2,有,有,8100000,34863,坡道平面,0.0,0,,RPROMLMLPHOFFAG58CA
南澳鄉,土地,碧候段361~390地號,470.17,,一般農業區,農牧用地,1080627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,425,,0.0,0,本案土地權利人因故於107年1月19日出售予義務人，現以原價向義務人買回。,RPTOMLMLPHOFFAG78CA
礁溪鄉,土地,龍泉段421~450地號,12.54,其他,,,1080621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,23923,,0.0,0,,RPOOMLMLPHOFFBG38CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路62巷1~30號,14.54,住,,,1080625,土地1建物1車位0,四層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0981008,66.91,1,1,1,有,有,5060000,75624,,0.0,0,本案增建部分:夾層,RPTNMLOLPHOFFBG98CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路二段202巷1~30號,31.19,住,,,1080706,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0690829,96.5,3,2,2,有,無,3800000,39378,,0.0,0,含增建或未登記建物。;,RPSOMLMLPHOFFBG78CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉溪洲路181~210號,176.0,,特定農業區,甲種建築用地,1080621,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0760915,151.7,7,2,3,有,無,4500000,29664,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPTOMLMLPHOFFBG88CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市慈航路61~90號,31.94,,特定農業區,甲種建築用地,1080705,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0830604,95.47,3,2,1,有,無,5300000,55515,,0.0,0,含增建或未登記建物。;,RPWNMLNLPHOFFBG56CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市林森路336巷1~30號,16.18,住,,,1080612,土地1建物1車位0,一層，夾層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840918,89.38000000000001,3,2,2,有,有,3700000,41396,,0.0,0,,RPXNMLNLPHOFFBG66CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市農權路三段163巷81弄1~30號,94.35,住,,,1080708,土地2建物1車位0,全,四層,透天厝,住家用,鋼骨鋼筋混凝土造,0990913,190.98,4,2,4,有,無,12800000,67023,,0.0,0,增建: 一樓空地頂樓，陽台有外推,RPUOMLOLPHOFFBG56CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市宜中路79巷1~30號,37.0,住,,,1080623,土地1建物1車位0,一層，二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830609,179.1,0,0,1,有,有,8800000,49135,,0.0,0,,RPQPMLQLPHOFFBG09CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市民權新路47巷3弄1~30號,74.35,住,,,1080529,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720511,123.5,4,2,2,有,無,4500000,36437,,0.0,0,,RPSOMLQLPHOFFBG56CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市校舍一路83巷1~30號,18.88,住,,,1080625,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830419,112.34,3,2,2,有,有,4700000,41837,,0.0,0,機車位一位。,RPTOMLQLPHOFFBG66CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市力新路151~180號,82.56,住,,,1080619,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0650301,118.34,3,2,3,有,無,8800000,74362,,0.0,0,增建範圍：一樓空地、頂樓。,RPUOMLQLPHOFFBG76CA
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮過港路61~90號,23.9,住,,,1080626,土地1建物1車位0,七層,十層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1080213,81.14,1,1,1,有,有,6600000,81341,,0.0,0,,RPOQMLLJQHOFFBG38CA
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市縣政一街1~30號,47.94,住,,,1080630,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000413,181.16,3,2,2,有,有,6200000,34224,坡道平面,0.0,0,,RPVOMLLMPHOFFBG09CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路156巷1~30號,10.79,住,,,1080622,土地1建物1車位0,二層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861226,73.3,1,1,1,有,有,4100000,55935,,0.0,0,,RPSOMLLJQHOFFBG58CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市黎明三路448巷18弄1~30號,29.59,住,,,1080511,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820729,136.28,3,2,1,有,無,5100000,37423,,0.0,0,,RPWNMLQJQHOFFBG76CA
礁溪鄉,土地,開蘭三段361~390地號,320.08,其他,,,1080628,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10967972,34266,,0.0,0,政府協議價購,RPOOMLSJQHOFFBG88CA
礁溪鄉,土地,開蘭三段391~420地號,21.95,其他,,,1080628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,935070,42600,,0.0,0,政府協議價購,RPPOMLSJQHOFFBG98CA
礁溪鄉,土地,開蘭三段571~600地號,112.51,其他,,,1080628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1935172,17200,,0.0,0,政府協議價購,RPQOMLSJQHOFFBG09CA
礁溪鄉,土地,開蘭三段601~630地號,1385.36,其他,,,1080628,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23828192,17200,,0.0,0,政府協議價購,RPROMLSJQHOFFBG56CA
