鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
台東市,房地(土地+建物),臺東縣臺東市中興路二段450巷28弄1~30號,6.5,住,,,1080701,土地1建物1車位0,九層,九層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850628,44.129999999999995,1,1,1,有,無,1580000,35803,,0.0,0,,RPQOMLQKPHOFFAV67CA
台東市,建物,臺東縣臺東市松江路一段58巷7弄1~30號,0.0,,,,1080705,土地0建物1車位0,全,一層,透天厝,住家用,見其他登記事項,,79.5,2,1,1,有,無,24600,309,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLSJQHOFFAV08CA
台東市,土地,梧州段541~570地號,567.94,農,,,1080621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,880000,1549,,0.0,0,,RPUNMLQKPHOFFAV08DA
台東市,土地,豐富段181~210地號,21.8,其他,,,1080701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52952,2429,,0.0,0,協議價購,RPRNMLSKPHOFFAV97DA
台東市,土地,德安段331~360地號,1258.06,農,,,1080627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,2226,,0.0,0,地上有未保存登記之鐵皮平房一間,RPQNMLTKPHOFFAV97DA
太麻里鄉,土地,秀山段451~480地號,66.63,,一般農業區,甲種建築用地,1080617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,490000,7354,,0.0,0,"有未辦保存建物,不計入價金內",RPPNMLQLPHOFFDV87CA
太麻里鄉,土地,秀山段421~450地號,70.45,,一般農業區,甲種建築用地,1080617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,7807,,0.0,0,"有未辦保存建物,不計入價金內",RPQNMLQLPHOFFDV97CA
太麻里鄉,土地,秀山段421~450地號,72.72,,一般農業區,甲種建築用地,1080617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,7563,,0.0,0,"尚有未辦保存建物在內,不計入價金",RPPNMLKMPHOFFDV37CA
卑南鄉,土地,澱粉段91~120地號,1711.18,,特定農業區,農牧用地,1080620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,1286,,0.0,0,,RPVNMLSJQHOFFAV28CA
台東市,房地(土地+建物),臺東縣臺東市正氣北路339巷61~90號,141.12,住,,,1080619,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0751216,119.48,3,2,2,有,無,7430000,62186,,0.0,0,,RPSOMLLMPHOFFAV57CA
台東市,房地(土地+建物),臺東縣臺東市正氣北路339巷104弄1~30號,141.62,住,,,1080701,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0771123,167.55,4,2,2,有,無,6800000,40585,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLQJQHOFFAV97CA
成功鎮,房地(土地+建物),臺東縣成功鎮白蓮路31~60號,70.35,,鄉村區,乙種建築用地,1080620,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0750630,102.56,2,1,2,有,無,1200000,11700,,0.0,0,,RPPNMLQKPHOFFBV57CA
成功鎮,土地,都豐段841~870地號,2791.28,,風景區,農牧用地,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2232800,800,,0.0,0,,RPPNMLRKPHOFFBV67CA
長濱鄉,土地,新竹湖段241~270地號,379.31,,鄉村區,乙種建築用地,1080605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3420000,9016,,0.0,0,本件買賣含地上未辦保存登記建物,RPSNMLPLPHOFFBV87CA
長濱鄉,土地,黃金橋段691~720地號,57.14,,鄉村區,乙種建築用地,1080627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,2625,,0.0,0,因土地為道路低於市價,RPQNMLMKQHOFFBV37CA
長濱鄉,土地,黃金橋段691~720地號,71.98,,鄉村區,乙種建築用地,1080627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,2084,,0.0,0,因土地為道路價格低於市價,RPRNMLMKQHOFFBV47CA
東河鄉,土地,北都蘭段901~930地號,125.36,,風景區,丙種建築用地,1080517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1050000,8376,,0.0,0,含增建或未登記建物。;本買賣案件含未登記建物。,RPRNMLSKPHOFFBV97CA
東河鄉,土地,北都蘭段901~930地號,1259.25,,風景區,農牧用地,1080517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6450000,5122,,0.0,0,本買賣案件含未登記建物。,RPSNMLSKPHOFFBV08CA
