鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
三民區,房地(土地+建物)+車位,高雄市三民區大享路121~150號,20.97,住,,,1080601,土地1建物1車位1,十一層，電梯樓梯間,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830622,131.05,3,2,2,有,有,4800000,36627,坡道機械,0.0,0,,RPRPMLPKPHOFFDE98CA
三民區,房地(土地+建物),高雄市三民區永年街91~120號,29.93,住,,,1080605,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0760525,119.54,2,2,2,有,無,6850000,57303,,0.0,0,,RPTNMLSKPHOFFDE66CA
三民區,房地(土地+建物),高雄市三民區永年街91~120號,29.93,住,,,1080605,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0760525,107.57,2,2,2,有,無,6850000,63679,,0.0,0,,SPTNMLSKPHOFFDE76CA
三民區,房地(土地+建物),高雄市三民區克強路1~30號,36.07,住,,,1080413,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680628,98.53,2,1,2,有,無,6400000,64955,,0.0,0,,RPPNMLTKPHOFFDE98CA
三民區,房地(土地+建物),高雄市三民區河北一路195巷1~30號,73.25,商,,,1080504,土地3建物1車位0,全,二層,透天厝,,加強磚造,0620403,75.6,4,2,3,有,無,5000000,66138,,0.0,0,,RPXNMLTKPHOFFDE17CA
三民區,房地(土地+建物),高雄市三民區大連街361~390號,4.44,住,,,1080614,土地1建物1車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970116,36.91,1,1,1,有,有,2500000,67732,,0.0,0,含增建或未登記建物。;,RPXPMLTKPHOFFDE37CA
三民區,房地(土地+建物),高雄市三民區寧夏街3巷1~30號,17.41,住,,,1080624,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0671216,57.19,3,2,1,有,無,2200000,38468,,0.0,0,,RPPNMLLLPHOFFDE28CA
三民區,房地(土地+建物),高雄市三民區九如一路421~450號,75.97,商,,,1080609,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0680816,200.8,6,2,4,有,無,17000000,84661,,0.0,0,含增建或未登記建物。;,RPQNMLLLPHOFFDE38CA
三民區,房地(土地+建物),高雄市三民區自立一路91~120號,2.51,商,,,1080627,土地1建物1車位0,八層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0701231,25.37,1,1,1,有,有,1100000,43358,,0.0,0,,RPPNMLMLPHOFFDE38CA
三民區,房地(土地+建物),高雄市三民區南臺路195巷1~30號,3.61,商,,,1080609,土地1建物1車位0,二十一層,二十五層,套房(1房1廳1衛),商業用,鋼骨鋼筋混凝土造,0870929,47.62,1,1,1,有,有,2800000,58799,,0.0,0,含家電和裝璜,RPUNMLNLPHOFFDE98CA
三民區,房地(土地+建物),高雄市三民區壽昌路181~210號,29.62,住,,,1080630,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710823,96.88,3,2,2,有,無,3550000,36643,,0.0,0,屋況有整理，附贈家具、燈飾,RPWNMLOLPHOFFDE66CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎力路61~90號,6.08,商,,,1080509,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,81.6,2,2,1,有,有,5200000,63725,坡道機械,0.0,0,,RPOOMLOLPHOFFDE58CA
三民區,房地(土地+建物),高雄市三民區天祥一路159巷31~60號,8.39,住,,,1080624,土地2建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960430,28.36,1,1,1,有,有,1650000,58181,,0.0,0,,RPSPMLQLPHOFFDE66CA
三民區,房地(土地+建物),高雄市三民區黃興路151~180號,28.19,住,,,1080701,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0790207,151.21,3,2,2,有,有,5150000,34059,,0.0,0,,RPXNMLTLPHOFFDE27CA
三民區,房地(土地+建物)+車位,高雄市三民區民族巷31~60號,11.04,商,,,1080510,土地1建物1車位1,十八層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,180.06,3,2,2,有,有,10920000,60646,坡道平面,37.64,0,,RPSOMLKMPHOFFDE68CA
三民區,房地(土地+建物),高雄市三民區正忠路241~270號,7.34,商,,,1080627,土地1建物1車位0,十一層，十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840518,93.72999999999999,3,2,2,有,有,3050000,32540,,0.0,0,附贈家具電器廚具,RPQOMLLMPHOFFDE58CA
三民區,房地(土地+建物),高雄市三民區民族一路811~840號,9.6,住,,,1080616,土地1建物1車位0,一層，二層，騎樓，夾層,二十四層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0850719,127.88,3,2,3,有,有,8000000,62559,,0.0,0,,RPQOMLMJQHOFFDE48CA
三民區,房地(土地+建物)+車位,高雄市三民區明愛街31~60號,17.95,住,,,1080530,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071222,172.24,3,2,2,有,有,16640000,102119,坡道平面,26.92,1800000,,RPTNMLPJQHOFFDE98CA
左營區,房地(土地+建物)+車位,高雄市左營區重忠路61~90號,21.91,住,,,1080604,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070419,166.25,3,2,2,有,有,13000000,82465,坡道平面,33.83,2080000,,RPTPMLLKPHOFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區榮昌街1~30號,11.14,住,,,1080525,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970912,78.71000000000001,2,1,1,有,有,3350000,42561,,0.0,0,,RPVQMLMKPHOFFEE66CA
左營區,房地(土地+建物)+車位,高雄市左營區民族一路1111~1140號,12.01,住,,,1080609,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960808,125.97999999999999,3,2,2,有,有,6750000,53580,坡道平面,0.0,0,,RPVPMLQKPHOFFEE96CA
楠梓區,房地(土地+建物),高雄市楠梓區興西路121~150號,6.0,商,,,1080529,土地1建物1車位0,五層,二十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070105,76.72,2,1,1,有,有,3680000,47967,,0.0,0,,RPPNMLQKPHOFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區文直路31~60號,14.22,住,,,1080610,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071015,106.73,2,1,1,有,有,7850000,73550,坡道平面,27.3,0,,RPTOMLRKPHOFFEE76CA
楠梓區,房地(土地+建物),高雄市楠梓區芎林五街31~60號,106.78,商,,,1080604,土地1建物1車位0,全,四層,透天厝,住家用,見其它登記事項,0930521,182.51,5,2,3,有,無,10300000,56435,,0.0,0,含增建或未登記建物。;,RPQPMLRKPHOFFEE56CA
左營區,房地(土地+建物)+車位,高雄市左營區大中二路331~360號,8.84,住,,,1080623,土地1建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0881020,126.91,3,2,2,有,有,5620000,41246,坡道機械,10.05,800000,,RPUPMLRKPHOFFEE96CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,23.7,住,,,1080310,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,140.5,3,2,2,有,有,8080000,57509,坡道平面,0.0,0,房地交易總價含裝潢,RPTOMLSKPHOFFEE86CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,23.54,住,,,1071125,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,139.47,3,2,2,有,有,8160000,58507,坡道平面,0.0,0,房地交易總價含裝潢,RPUOMLSKPHOFFEE96CA
