鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
南投市,房地(土地+建物),南投縣南投市南新路61~90號,135.08,住,,,1080627,土地2建物2車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0701201,178.4,9,2,7,有,無,14000000,78475,,0.0,0,"本件買賣為二棟房屋 , 價格各分別為新台幣柒百萬元整",RPUNMLQKPHOFFAM07CA
名間鄉,房地(土地+建物),南投縣名間鄉名松路一段397巷31~60號,111.62,住,,,1080627,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0831223,109.17,5,2,2,有,無,3800000,34808,,0.0,0,,RPQNMLRKPHOFFAM76CA
南投市,房地(土地+建物),南投縣南投市中興路466巷1~30號,12.28,住,,,1080612,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831109,108.72,3,2,2,有,有,3200000,29433,,0.0,0,,RPTNMLRKPHOFFAM07CA
南投市,房地(土地+建物),南投縣南投市育樂路31~60號,18.95,住,,,1080626,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820322,108.53,3,2,2,有,有,3280000,30222,,0.0,0,,RPWNMLRKPHOFFAM37CA
南投市,房地(土地+建物)+車位,南投縣南投市南營路841~870號,41.9,,特定農業區,甲種建築用地,1080627,土地2建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070501,126.73,3,2,2,有,有,5500000,43399,一樓平面,22.89,0,,RPXNMLRKPHOFFAM47CA
名間鄉,土地,新弓鞋段631~660地號,46.22,,鄉村區,乙種建築用地,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,12981,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLSKPHOFFAM76CA
南投市,房地(土地+建物),南投縣南投市東山路443巷31~60號,38.55,,鄉村區,乙種建築用地,1080612,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860919,108.99,3,2,2,有,有,3500000,32113,,0.0,0,,RPRNMLSKPHOFFAM96CA
中寮鄉,土地,先驅段3151~3180地號,5920.0,,山坡地保育區,農牧用地,1080619,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,845,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLSKPHOFFAM47CA
南投市,土地,三塊厝段181~210地號,68.0,其他,,,1080709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,370000,5441,,0.0,0,親友、員工或其他特殊關係間之交易。;鄰地間交易,RPTNMLTKPHOFFAM27CA
南投市,土地,光興段781~810地號,562.86,住,,,1080625,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26261600,46657,,0.0,0,,RPUNMLTKPHOFFAM37CA
中寮鄉,土地,二重溪段511~540地號,12867.0,,山坡地保育區,農牧用地,1080626,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,140,,0.0,0,,RPXNMLTKPHOFFAM67CA
名間鄉,土地,新光段931~960地號,2735.5,,一般農業區,農牧用地,1080708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5920000,2164,,0.0,0,,RPOOMLSKPHOFFAM76CA
名間鄉,土地,小崎段61~90地號,2317.22,,一般農業區,農牧用地,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5900000,2546,,0.0,0,,RPQNMLSKPHOFFAM86CA
南投市,土地,永新段661~690地號,74.94,住,,,1080625,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1356000,18094,,0.0,0,,RPQNMLMLPHOFFAM98CA
南投市,房地(土地+建物),南投縣南投市育樂路114巷31~60號,101.0,住,,,1080618,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0900313,197.24,5,2,3,有,無,6400000,32448,,0.0,0,,RPVNMLMLPHOFFAM86CA
草屯鎮,土地,北投埔段241~270地號,64.0,,鄉村區,乙種建築用地,1080625,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,15625,,0.0,0,,RPSNMLNLPHOFFBM76CA
草屯鎮,土地,碧峰段481~510地號,169.98,,鄉村區,乙種建築用地,1080608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,17649,,0.0,0,"共有土地出售,承買人無法取得全部",RPOOMLSKPHOFFBM86CA
草屯鎮,房地(土地+建物),南投縣草屯鎮加老東路177巷31~60號,42.5,,特定農業區,甲種建築用地,1080710,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830630,78.64,4,2,3,有,無,2000000,25432,,0.0,0,親友、員工或其他特殊關係間之交易。;受債權債務影響或債務抵償之交易。;,RPQNMLTKPHOFFBM07CA
中寮鄉,土地,後寮段1711~1740地號,7020.0,,山坡地保育區,農牧用地,1080625,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,356,,0.0,0,,RPXNMLMJQHOFFAM96CA
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮芬草路二段391~420號,19.62,,鄉村區,乙種建築用地,1070901,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071127,112.33,2,2,1,有,有,5250000,56379,坡道平面,33.4,800000,,RPRNMLOLPHOFFBM76CA
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮芬草路二段421~450號,28.27,,鄉村區,乙種建築用地,1080505,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071127,147.04,3,2,2,有,有,7500000,58958,坡道平面,33.4,800000,,RPSNMLOLPHOFFBM86CA
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮芬草路二段421~450號,20.99,,鄉村區,乙種建築用地,1080430,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071127,117.69,2,2,1,有,有,5380000,54336,坡道平面,33.4,800000,,RPTNMLOLPHOFFBM96CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富中路91巷1~30號,120.03,住,,,1080609,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040714,206.93,4,3,5,有,無,9750000,47117,,0.0,0,,RPQNMLLMPHOFFBM09CA
草屯鎮,房地(土地+建物),南投縣草屯鎮石川路1~30號,2497.0,,特定農業區,農牧用地,1080605,土地3建物2車位0,一層，二層，三層,三層,農舍,農舍,見其他登記事項,0960622,357.49,5,2,3,有,無,48800000,,,0.0,0,含增建或未登記建物。;,RPSNMLMJQHOFFBM56CA
草屯鎮,房地(土地+建物),南投縣草屯鎮虎山路421~450號,20.88,住,,,1080615,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850312,111.48,3,2,2,有,有,3700000,33190,,0.0,0,,RPPNMLQLPHOFFBM76CA
草屯鎮,房地(土地+建物),南投縣草屯鎮碧山路1125巷67弄1~30號,133.04,,特定農業區,甲種建築用地,1080609,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020411,184.26,3,3,3,有,無,9600000,52100,,0.0,0,,RPPNMLPJQHOFFBM56CA
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮中正路1111~1140號,10.77,住,,,1080607,土地1建物2車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841215,89.87,2,2,1,有,有,3500000,38945,坡道機械,0.0,0,,RPVNMLQJQHOFFBM27CA
草屯鎮,土地,土城段901~930地號,534.8,,特定農業區,農牧用地,1080521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,1870,,0.0,0,,RPQNMLSJQHOFFBM96CA
埔里鎮,房地(土地+建物),南投縣埔里鎮樹人一街243巷1~30號,12.4,住,,,1080525,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850209,106.88,2,2,2,有,有,3400000,31811,,0.0,0,,RPSNMLTKPHOFFCM37CA
魚池鄉,土地,貓段211~240地號,2719.0,,特定農業區,農牧用地,1080620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9047467,3327,,0.0,0,,RPPNMLMLPHOFFCM09CA
埔里鎮,房地(土地+建物),南投縣埔里鎮蜈蚣路1~30號,93.93,,鄉村區,乙種建築用地,1080311,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0971024,110.88,3,2,3,有,無,4600000,41486,,0.0,0,,RPRNMLMJQHOFFCM56CA
埔里鎮,土地,忠貞段721~750地號,333.54,其他,,,1080703,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,660000,1979,,0.0,0,包含公共設施保留地之交易。;,RPQNMLPJQHOFFCM76CA
埔里鎮,土地,小埔社段181~210地號,968.0,,山坡地保育區,丙種建築用地,1080621,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,8264,,0.0,0,,RPTNMLSJQHOFFCM37CA
竹山鎮,土地,仁德段241~270地號,134.57,住,,,1080705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,16348,,0.0,0,共有人：2人。親屬間買賣，僅口頭約定，未訂立書面契約。,RPPNMLRKPHOFFDM96CA
鹿谷鄉,土地,文昌段1561~1590地號,48.31,,一般農業區,農牧用地,1080709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,175320,3629,,0.0,0,,RPPNMLLLPHOFFDM09CA
竹山鎮,土地,中州段271~300地號,35.96,,山坡地保育區,丙種建築用地,1080705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,2225,,0.0,0,親友特殊關係間之交易。,RPPNMLPLPHOFFDM86CA
竹山鎮,土地,大坑段頂林小段91~120地號,18735.0,,山坡地保育區,林業用地,1080708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,224,,0.0,0,,RPRNMLRJQHOFFDM17CA
集集鎮,土地,南隘寮段631~660地號,225.78,,鄉村區,乙種建築用地,1080701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1820000,8061,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLRJQHOFFEM07CA
草屯鎮,土地,炎峰段511~540地號,95.27,住,,,1080523,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,2939,,0.0,0,權利人為2人。,RPUNMLPLPHOFFBM27DA
草屯鎮,土地,炎峰段511~540地號,2.49,住,,,1080523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,135000,54217,,0.0,0,權利人為2人。,RPXNMLPLPHOFFBM57DA
水里鄉,房地(土地+建物),南投縣水里鄉民生路159巷1~30號,52.0,住,,,1080624,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0661001,112.05,3,2,3,有,無,3300000,29451,,0.0,0,,RPPNMLMLPHOFFEM66CA
竹山鎮,房地(土地+建物),南投縣竹山鎮大義街125巷1~30號,126.28,住,,,1080619,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070705,147.28,4,2,4,有,無,7000000,47529,,0.0,0,,RPTNMLNLPHOFFDM07CA
竹山鎮,土地,大鞍段811~840地號,1970.0,,山坡地保育區,林業用地,1080701,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,406,,0.0,0,,RPVNMLNLPHOFFDM27CA
竹山鎮,房地(土地+建物),南投縣竹山鎮大義街82巷1~30號,83.92,住,,,1080612,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690908,95.94,2,2,2,有,無,2760000,28768,,0.0,0,,RPVNMLTLPHOFFDM87CA
竹山鎮,房地(土地+建物),南投縣竹山鎮頂林路91~120號,118.57,住,,,1080629,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0690901,225.76,5,3,3,有,無,4000000,17718,,0.0,0,,RPPNMLTKPHOFFDM17CA
竹山鎮,土地,延和段301~330地號,325.91,住,,,1080628,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4982800,15289,,0.0,0,,RPQNMLTKPHOFFDM27CA
埔里鎮,土地,麒麟段31~60地號,203.52,,山坡地保育區,農牧用地,1080709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1908490,9377,,0.0,0,,RPQNMLRJQHOFFCM96CA
埔里鎮,土地,麒麟段91~120地號,819.34,,特定農業區,農牧用地,1080709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7683360,9377,,0.0,0,,SPQNMLRJQHOFFCM07CA
草屯鎮,房地(土地+建物),南投縣草屯鎮仁愛街241~270號,69.0,住,,,1080614,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0960116,194.7,4,2,3,有,無,12000000,61633,,0.0,0,,RPUOMLOLPHOFFBM17CA
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路1561~1590號,80.42,,鄉村區,乙種建築用地,1080615,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0850314,222.1,5,2,4,有,無,7200000,32418,,0.0,0,,RPPNMLPLPHOFFBM66CA
草屯鎮,土地,頂茄荖段121~150地號,358.0,,特定農業區,甲種建築用地,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,6425,,0.0,0,,RPOOMLPLPHOFFBM66CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富中路109巷19弄1~30號,105.12,住,,,1080624,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040714,184.79,4,3,3,有,有,9080000,49137,,0.0,0,,RPPOMLPLPHOFFBM76CA
南投市,房地(土地+建物),南投縣南投市嶺興路67巷8弄1~30號,261.6,,一般農業區,丙種建築用地,1071217,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080325,198.7,4,3,4,有,無,13800000,69451,,0.0,0,不動產之共有人數為２人,RPSNMLPJQHOFFAM76CA
南投市,房地(土地+建物),南投縣南投市嶺興路67巷8弄1~30號,253.6,,一般農業區,丙種建築用地,1071226,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080325,195.83,4,3,4,有,無,14000000,71491,,0.0,0,,RPUNMLPJQHOFFAM96CA
南投市,土地,樟普寮段511~540地號,1072.03,,山坡地保育區,農牧用地,1080626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,933,,0.0,0,,RPVNMLPJQHOFFAM07CA
名間鄉,土地,萬丹段61~90地號,367.75,,特定農業區,農牧用地,1080528,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,5438,,0.0,0,,RPRNMLKMPHOFFAM98CA
草屯鎮,土地,加老段721~750地號,129.89,,鄉村區,乙種建築用地,1080628,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,10008,,0.0,0,,RPSNMLTKPHOFFBM27CA
草屯鎮,土地,炎峰段481~510地號,13.92,住,,,1080705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,842160,60500,,0.0,0,,RPPNMLNLPHOFFBM09CA
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富二街31~60號,20.7,住,,,1080613,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070806,114.22,2,1,1,有,有,6400000,56032,坡道平面,0.0,0,,RPWOMLNLPHOFFBM27CA
南投市,土地,光明段331~360地號,4797.76,其他,,,1080608,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4900000,1021,,0.0,0,,RPQNMLNLPHOFFAM09CA
中寮鄉,土地,八杞仙段661~690地號,1620.0,,山坡地保育區,農牧用地,1080625,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,620000,383,,0.0,0,,RPWNMLQLPHOFFAM37CA
名間鄉,土地,名竹段271~300地號,789.55,,特定農業區,農牧用地,1080708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,4560,,0.0,0,,RPQNMLTKPHOFFAM96CA
名間鄉,土地,名山段661~690地號,518.58,農,,,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3900000,7521,,0.0,0,,RPRNMLTKPHOFFAM07CA
中寮鄉,土地,永樂段151~180地號,72.0,,森林區,丙種建築用地,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90720,1260,,0.0,0,向政府機關承購之案件。,RPSNMLTKPHOFFAM17CA
名間鄉,土地,名松段181~210地號,16.36,住,,,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,173247,10590,,0.0,0,,RPPOMLTKPHOFFAM96CA
南投市,房地(土地+建物)+車位,南投縣南投市南營路811~840號,46.53,,特定農業區,甲種建築用地,1070727,土地2建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070501,140.79000000000002,3,2,2,有,有,5800000,41196,一樓平面,22.89,0,,RPPNMLQLPHOFFAM66CA
南投市,房地(土地+建物),南投縣南投市玉井街31~60號,115.0,住,,,1080625,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0680515,236.91,5,3,3,有,無,10200000,43054,,0.0,0,共有人2人,RPSNMLQLPHOFFAM96CA
中寮鄉,土地,先驅段1591~1620地號,7485.0,,山坡地保育區,農牧用地,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6800000,908,,0.0,0,,RPUNMLQLPHOFFAM17CA
南投市,土地,樟普寮段1~30地號,165.16,,,,1080617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,608350,3683,,0.0,0,,RPTNMLMLPHOFFAM66CA
南投市,土地,樟普寮段1~30地號,486.42,,山坡地保育區,農牧用地,1080617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1791650,3683,,0.0,0,,RPUNMLMLPHOFFAM76CA
草屯鎮,土地,草屯段331~360地號,51.0,住,,,1080605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,37255,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLNLPHOFFBM86CA
草屯鎮,房地(土地+建物),南投縣草屯鎮玉屏路181巷61~90號,595.04,農,,,1080708,土地1建物1車位0,一層,一層,農舍,農舍,見其他登記事項,0991112,12.0,0,0,0,無,無,7000000,,,0.0,0,,RPVNMLNLPHOFFBM07CA
草屯鎮,房地(土地+建物),南投縣草屯鎮碧山路751~780號,130.15,,鄉村區,乙種建築用地,1080605,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0911125,213.87,5,3,3,有,無,4100000,19171,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLMLPHOFFBM98CA
名間鄉,房地(土地+建物),南投縣名間鄉員集路1~30號,99.39,,鄉村區,乙種建築用地,1080701,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821203,138.83,4,2,3,有,無,3900000,28092,,0.0,0,買受人為兩人登記持分各半,RPWNMLLJQHOFFAM76CA
中寮鄉,土地,長安段391~420地號,5887.44,,山坡地保育區,農牧用地,1080710,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7653672,1300,,0.0,0,政府機關協議價購,RPVNMLOKQHOFFAM07CA
中寮鄉,土地,中寮段811~840地號,7681.0,,山坡地保育區,農牧用地,1080529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,299,,0.0,0,,RPTNMLQJQHOFFAM96CA
中寮鄉,土地,長安段211~240地號,750.47,,山坡地保育區,農牧用地,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,975609,1300,,0.0,0,政府機關協議價購,RPPNMLTJQHOFFAM86CA
南投市,房地(土地+建物),南投縣南投市成功東路246巷1~30號,69.27,住,,,1080629,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070426,182.67,3,3,3,有,無,12000000,65692,,0.0,0,,RPWNMLMKQHOFFAM96CA
草屯鎮,土地,新雙龍段331~360地號,5525.83,,山坡地保育區,農牧用地,1080614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,308,,0.0,0,,RPQOMLPLPHOFFBM86CA
魚池鄉,土地,東池段751~780地號,8.2,農,,,1080627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24800,3024,,0.0,0,,RPTNMLRJQHOFFCM27CA
魚池鄉,土地,東池段751~780地號,364.66,住,,,1080627,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3053085,8372,,0.0,0,"其中二筆為道路用地買賣價金為新台幣肆萬捌仟玖佰元正,其中四筆住宅區買賣價金為新台幣參佰萬肆仟壹佰捌拾伍元正",RPUNMLRJQHOFFCM37CA
埔里鎮,土地,中峰段31~60地號,760.92,,特定農業區,農牧用地,1080610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3450000,4534,,0.0,0,,RPUNMLSJQHOFFCM47CA
仁愛鄉,土地,平靜段301~330地號,11360.0,,森林區,農牧用地,1080503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,88,,0.0,0,"本標的,約近有一半的範圍為不勘使用之陡峭地",RPPNMLNKQHOFFCM56CA
埔里鎮,土地,麒麟段1111~1140地號,56.5,,森林區,林業用地,1080614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90000,1593,,0.0,0,共有人間之買賣,RPRNMLMLPHOFFCM66CA
埔里鎮,土地,麒麟段31~60地號,1955.08,,特定農業區,農牧用地,1080709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18333767,9378,,0.0,0,,RPUNMLMLPHOFFCM96CA
埔里鎮,土地,史港坑段271~300地號,1120.0,,山坡地保育區,農牧用地,1080617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,2232,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLMLPHOFFCM09CA
鹿谷鄉,土地,新鹿谷段391~420地號,355.32,農,,,1080630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,4222,,0.0,0,,RPQNMLLLPHOFFDM56CA
鹿谷鄉,土地,廣興段631~660地號,475.36,其他,,,1080706,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,9467,,0.0,0,,RPRNMLLLPHOFFDM66CA
鹿谷鄉,房地(土地+建物),南投縣鹿谷鄉內湖村10鄰興產路1~30號,156.0,其他,,,1080630,土地1建物1車位0,全,一層,透天厝,見其他登記事項,鋼筋混凝土造,0910627,93.38,2,2,2,有,無,9000000,96380,,0.0,0,1.本件為親屬間買賣.2.本件另含毗鄰國有地承租權一併讓與.,RPSNMLLLPHOFFDM76CA
魚池鄉,土地,平和段61~90地號,1693.12,,山坡地保育區,農牧用地,1080524,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,295,,0.0,0,,RPQNMLQLPHOFFCM07DA
竹山鎮,土地,中和段1051~1080地號,74.24,,鄉村區,乙種建築用地,1080523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,334800,4510,,0.0,0,向政府機關承購之案件。;,RPWNMLNLPHOFFDM47DA
草屯鎮,土地,光華段661~690地號,1357.75,,特定農業區,農牧用地,1080606,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5280000,3889,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLTLPHOFFBM57DA
竹山鎮,房地(土地+建物),南投縣竹山鎮新生路160巷31~60號,97.84,住,,,1080628,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0910208,163.56,4,2,2,有,無,4200000,25679,,0.0,0,,RPTNMLRJQHOFFDM37CA
