行政區,縣市,鄉鎮市,建物區段門牌,交易標的,土地坪數,交易年月日,交易年,建築完成年月,完成年,屋齡,型態,主要用途,主要建材,面積坪數,管理,房價,單價元平方公尺,車位類別,車位,車位移轉總面積平方公尺,車位總價元,備註
高雄市左營區,高雄市,左營區,左營區重文街1~30號,房地(土地+建物)+車位,6.264775,1080526,108,1080430,108,0.5,住宅大樓,見其它登記事項,見其它登記事項,47.6982,有,10380000,65830,坡道平面,有車位,42.92,0,
高雄市左營區,高雄市,左營區,左營區重立路511~540號,房地(土地+建物)+車位,5.46315,1080418,108,1061031,106,2,住宅大樓,見其它登記事項,見其它登記事項,48.082375,有,10100000,63542,坡道平面,有車位,36.62,0,
高雄市左營區,高雄市,左營區,左營區文學路301~330號,房地(土地+建物)+車位,2.662,1080612,108,871110,87,21,住宅大樓,住家用,鋼筋混凝土造,49.3922,有,7530000,46117,坡道平面,有車位,0,0,
高雄市左營區,高雄市,左營區,左營區重上街121~150號,房地(土地+建物)+車位,3.862925,1080616,108,870114,87,21,住宅大樓,住家用,鋼筋混凝土造,49.927625,無,8300000,50288,坡道平面,有車位,23.7,0,
高雄市左營區,高雄市,左營區,左營區重忠路61~90號,房地(土地+建物)+車位,6.627775,1080604,108,1070419,107,1,住宅大樓,見其它登記事項,見其它登記事項,50.290625,有,13000000,82465,坡道平面,有車位,33.83,2080000,
高雄市左營區,高雄市,左營區,左營區文川路31~60號,房地(土地+建物)+車位,6.664075,1080517,108,1010305,101,7,住宅大樓,住家用,鋼筋混凝土造,51.797075,有,12650000,73877,坡道平面,有車位,0,0,
高雄市左營區,高雄市,左營區,左營區合群里海景街301~330號,房地(土地+建物)+車位,11.0231,1080619,108,991130,99,9,住宅大樓,見其它登記事項,鋼筋混凝土造,52.35065,有,6500000,37559,坡道平面,有車位,0,0,
高雄市左營區,高雄市,左營區,左營區重文街1~30號,房地(土地+建物)+車位,6.27385,1080515,108,1080430,108,0.5,住宅大樓,見其它登記事項,見其它登記事項,53.031275,有,9800000,55901,坡道平面,有車位,42.92,0,
高雄市左營區,高雄市,左營區,左營區華夏路661~690號,房地(土地+建物)+車位,4.20475,1080614,108,900626,90,18,住宅大樓,住家用,見使用執照,55.781,有,9360000,50759,坡道平面,有車位,0,0,
高雄市左營區,高雄市,左營區,左營區海景街391~420號,房地(土地+建物)+車位,10.753875,1080623,108,991216,99,9,住宅大樓,住家用,鋼筋混凝土造,55.923175,有,6300000,34078,坡道平面,有車位,0,0,
高雄市左營區,高雄市,左營區,左營區新莊一路361~390號,房地(土地+建物)+車位,3.9083,1080706,108,890407,89,19,住宅大樓,見其它登記事項,見其它登記事項,59.3626,有,10000000,50958,坡道平面,有車位,35.6,0,
高雄市左營區,高雄市,左營區,左營區博愛四路1~30號,房地(土地+建物)+車位,4.159375,1080621,108,1031128,103,5,住宅大樓,住家用,見其它登記事項,59.541075,有,12250000,62236,坡道平面,有車位,19.55,0,
高雄市左營區,高雄市,左營區,左營區新莊一路61~90號,房地(土地+建物)+車位,5.925975,1080621,108,1050223,105,3,住宅大樓,見其它登記事項,見其它登記事項,60.345725,有,12500000,62660,坡道平面,有車位,36.28,0,
高雄市左營區,高雄市,左營區,左營區新莊一路331~360號,房地(土地+建物)+車位,4.8158,1080613,108,1071108,107,1,住宅大樓,見其它登記事項,鋼筋混凝土造,63.292075,有,19170000,96828,坡道平面,有車位,29.84,1800000,
高雄市左營區,高雄市,左營區,左營區新榮街51巷1~30號,房地(土地+建物)+車位,8.606125,1080703,108,950306,95,13,住宅大樓,住家用,鋼筋混凝土造,74.44525,有,14500000,58919,坡道平面,有車位,26.45,0,
高雄市左營區,高雄市,左營區,左營區新莊一路61~90號,房地(土地+建物)+車位,8.4095,1080508,108,1050223,105,3,住宅大樓,見其它登記事項,見其它登記事項,83.2117,有,16000000,58165,坡道平面,有車位,36.27,0,
高雄市左營區,高雄市,左營區,左營區崇德路271~300號,房地(土地+建物)+車位,5.6144,1080601,108,1051110,105,3,住宅大樓,見其它登記事項,見其它登記事項,83.21775,有,18040000,65576,坡道平面,有車位,47.31,0,
高雄市左營區,高雄市,左營區,左營區海明街61~90號,房地(土地+建物)+車位,10.330375,1080504,108,960716,96,12,住宅大樓,住家用,鋼筋混凝土造,84.340025,有,11000000,39453,坡道平面,有車位,16.52,0,
高雄市左營區,高雄市,左營區,左營區崇德路271~300號,房地(土地+建物)+車位,5.6144,1080604,108,1051110,105,3,住宅大樓,見其它登記事項,見其它登記事項,85.096275,有,15325000,54477,坡道平面,有車位,53.23,0,
高雄市左營區,高雄市,左營區,左營區崇德路271~300號,房地(土地+建物)+車位,5.708175,1080603,108,1051110,105,3,住宅大樓,見其它登記事項,見其它登記事項,89.645875,有,16250000,54834,坡道平面,有車位,53.23,0,
高雄市左營區,高雄市,左營區,左營區崇德路271~300號,房地(土地+建物)+車位,5.708175,1080510,108,1051110,105,3,住宅大樓,見其它登記事項,見其它登記事項,89.645875,有,16100000,54328,坡道平面,有車位,53.23,0,
高雄市左營區,高雄市,左營區,左營區文萊路301~330號,房地(土地+建物)+車位,5.0457,1080514,108,1071225,107,1,住宅大樓,見其它登記事項,見其它登記事項,90.686475,有,29750000,100693,坡道平面,有車位,50.02,4600000,
高雄市左營區,高雄市,左營區,左營區政德路271~300號,房地(土地+建物)+車位,14.50185,1080702,108,1040730,104,4,住宅大樓,見其它登記事項,見其它登記事項,122.2705,有,36980000,91489,坡道平面,有車位,68.52,0,
高雄市左營區,高雄市,左營區,左營區大中二路541~570號,房地(土地+建物)+車位,2.11145,1080627,108,850424,85,23,住宅大樓,住家用,鋼筋混凝土造,31.686875,有,5150000,49165,坡道機械,有車位,0,0,
高雄市左營區,高雄市,左營區,左營區重惠街91~120號,房地(土地+建物)+車位,3.03105,1080629,108,890503,89,19,住宅大樓,住家用,見其它登記事項,33.6138,有,5500000,49496,坡道機械,有車位,9.92,0,
高雄市左營區,高雄市,左營區,左營區自由四路361~390號,房地(土地+建物)+車位,4.19265,1080604,108,1050108,105,3,住宅大樓,見其它登記事項,見其它登記事項,33.8195,有,7350000,70685,坡道機械,有車位,23.38,1100000,
高雄市左營區,高雄市,左營區,左營區重惠街61~90號,房地(土地+建物)+車位,3.784275,1080604,108,910930,91,17,住宅大樓,住家用,見其它登記事項,33.949575,有,5400000,48115,坡道機械,有車位,26.44,0,親友、員工或其他特殊關係間之交易。;
高雄市左營區,高雄市,左營區,左營區榮總路541~570號,房地(土地+建物)+車位,2.46235,1080622,108,870502,87,21,住宅大樓,住家用,鋼筋混凝土造,35.292675,有,4550000,38999,坡道機械,有車位,10.01,0,
高雄市左營區,高雄市,左營區,左營區大中二路811~840號,房地(土地+建物)+車位,3.645125,1080622,108,1041012,104,4,住宅大樓,見其它登記事項,見其它登記事項,38.3812,有,5750000,45318,坡道機械,有車位,0,0,附家電傢俱。
高雄市左營區,高雄市,左營區,左營區大中二路331~360號,房地(土地+建物)+車位,2.6741,1080623,108,881020,88,20,住宅大樓,住家用,見使用執照,38.390275,有,5620000,41246,坡道機械,有車位,10.05,800000,
高雄市左營區,高雄市,左營區,左營區大中一路361~390號,房地(土地+建物)+車位,3.173225,1080622,108,880930,88,20,住宅大樓,住家用,見使用執照,39.07695,有,5850000,45286,坡道機械,有車位,9.73,0,
高雄市左營區,高雄市,左營區,左營區重立路61~90號,房地(土地+建物)+車位,6.14075,1080616,108,940808,94,14,住宅大樓,住家用,鋼筋混凝土造,40.386775,有,6160000,46139,坡道機械,有車位,0,0,
高雄市左營區,高雄市,左營區,左營區民族一路901巷26弄1~30號,房地(土地+建物)+車位,2.8314,1080617,108,851125,85,23,住宅大樓,住家用,鋼筋混凝土造,40.646925,有,6000000,44653,坡道機械,有車位,0,0,
高雄市左營區,高雄市,左營區,左營區華夏路1711~1740號,房地(土地+建物)+車位,4.1866,1080423,108,951107,95,13,住宅大樓,住家用,鋼筋混凝土造,41.723825,有,7500000,54375,坡道機械,有車位,0,0,
高雄市左營區,高雄市,左營區,左營區子華路121~150號,房地(土地+建物)+車位,7.1148,1080611,108,830816,83,25,華廈,住家用,鋼筋混凝土造,43.59025,有,5800000,40250,坡道機械,有車位,0,0,
高雄市左營區,高雄市,左營區,左營區重治路31~60號,房地(土地+建物)+車位,6.240575,1080601,108,870506,87,21,華廈,住家用,鋼筋混凝土造,47.677025,有,7500000,47586,坡道機械,有車位,14.8,0,含增建或未登記建物。
高雄市左營區,高雄市,左營區,左營區明華一路91~120號,房地(土地+建物)+車位,5.127375,1080611,108,951127,95,13,住宅大樓,住家用,鋼筋混凝土造,54.5952,有,9000000,49867,坡道機械,有車位,12.65,0,
高雄市左營區,高雄市,左營區,左營區重和路51巷31~60號,房地(土地+建物)+車位,17.49055,1080520,108,851118,85,23,透天厝,住商用,鋼筋混凝土造,60.509075,有,10100000,50492,坡道機械,有車位,0,0,
高雄市左營區,高雄市,左營區,左營區自勉路66巷15弄31~60號,房地(土地+建物),0.003025,1080711,108,950406,95,13,透天厝,住家用,鋼筋混凝土造,0.00605,無,1500,0,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區和光街106巷57弄1~30號,房地(土地+建物),23.2925,1080707,108,630307,63,45,透天厝,,加強磚造,21.04795,無,6350000,91262,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區文恩路31~60號,房地(土地+建物),3.088525,1080613,108,880616,88,20,華廈,住家用,見其它登記事項,22.206525,有,2880000,39232,,無車位,0,0,含增建或未登記建物。;
高雄市左營區,高雄市,左營區,左營區立大路123巷1~30號,房地(土地+建物),4.231975,1080528,108,841221,84,24,華廈,住家用,鋼筋混凝土造,23.362075,有,4000000,51793,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區華夏路1711~1740號,房地(土地+建物),2.731575,1080606,108,951107,95,13,住宅大樓,住家用,鋼筋混凝土造,23.98825,有,3800000,47919,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區文恩路91~120號,房地(土地+建物),9.755625,1080601,108,661122,66,42,公寓,,鋼筋混凝土造,24.209075,無,2150000,26865,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區富國路462巷1~30號,房地(土地+建物),19.965,1080609,108,580615,58,50,透天厝,,加強磚造,24.420825,無,5280000,65403,,無車位,0,0,含增建或未登記建物。;雙方約定現況交屋，賣方已折讓價金予買方，雙方同意賣方於點交後無須負責屋況滲漏水修繕保固責任，買方同意自行負責。
高雄市左營區,高雄市,左營區,左營區城峰路1~30號,房地(土地+建物),2.59545,1080627,108,970410,97,11,住宅大樓,住家用,鋼筋混凝土造,24.6114,有,3800000,46706,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區至真路511~540號,房地(土地+建物),19.6625,1080523,108,630419,63,45,透天厝,,加強磚造,24.6598,無,23595000,289438,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區博愛四路151~180號,房地(土地+建物),2.737625,1080622,108,951124,95,13,住宅大樓,見其它登記事項,鋼筋混凝土造,24.7445,有,5500000,67237,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區重建路1~30號,房地(土地+建物),2.410925,1080502,108,950410,95,13,住宅大樓,住家用,鋼筋混凝土造,25.866775,有,4100000,47948,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區富民路271~300號,房地(土地+建物),2.035825,1080610,108,890607,89,19,住宅大樓,住家用,見其它登記事項,26.272125,有,5250000,60449,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區和光街152巷1~30號,房地(土地+建物),19.6625,1080530,108,620814,62,46,透天厝,住家用,加強磚造,26.75915,無,4200000,47479,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區文自路871~900號,房地(土地+建物),2.6015,1080614,108,891019,89,19,住宅大樓,住家用,見使用執照,27.790675,有,4430000,48220,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區大中二路751~780號,房地(土地+建物),3.33355,1080630,108,1000628,100,8,住宅大樓,住家用,鋼筋混凝土造,28.474325,有,4900000,52056,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區榮總路506巷1~30號,房地(土地+建物),19.36,1080710,108,740124,74,34,透天厝,,鋼筋混凝土造,29.399975,無,7800000,80255,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區大中二路301~330號,房地(土地+建物),2.356475,1080611,108,870811,87,21,住宅大樓,住家用,鋼筋混凝土造,29.51795,有,4200000,43042,,無車位,0,0,親友、員工或其他特殊關係間之交易。;
高雄市左營區,高雄市,左營區,左營區安吉街1巷1~30號,房地(土地+建物),22.6875,1080614,108,670805,67,41,透天厝,,加強磚造,29.887,無,23000000,232794,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區文慈路192巷1~30號,房地(土地+建物),2.5047,1080710,108,850921,85,23,住宅大樓,住家用,鋼筋混凝土造,30.083625,有,4200000,42232,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區榮德街301~330號,房地(土地+建物),19.36,1080619,108,740701,74,34,透天厝,,鋼筋混凝土造,31.2785,無,9000000,87041,,無車位,0,0,含增建或未登記建物。;
高雄市左營區,高雄市,左營區,左營區文學路631~660號,房地(土地+建物),3.602775,1080517,108,1070906,107,1,住宅大樓,見其它登記事項,見其它登記事項,31.4116,有,6900000,66448,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區果峰街47巷1~30號,房地(土地+建物),8.775525,1080610,108,741129,74,34,住宅大樓,,鋼筋混凝土造,32.9725,無,3120000,28624,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區博愛三路511~540號,房地(土地+建物),2.783,1080621,108,860421,86,22,住宅大樓,住家用,鋼筋混凝土造,36.0459,有,5300000,44478,,無車位,0,0,含固定裝潢家電
高雄市左營區,高雄市,左營區,左營區重愛路31~60號,房地(土地+建物),2.94635,1080615,108,850921,85,23,住宅大樓,住家用,鋼筋混凝土造,36.64485,有,4800000,39624,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區文府路70巷1~30號,房地(土地+建物),6.543075,1080627,108,840610,84,24,華廈,住家用,鋼筋混凝土造,37.180275,無,4300000,34985,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區自由二路391~420號,房地(土地+建物),6.936325,1080621,108,821029,82,26,華廈,住家用,鋼筋混凝土造,38.232975,有,5160000,40826,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區大中二路751~780號,房地(土地+建物),4.6343,1080614,108,1000628,100,8,住宅大樓,住家用,鋼筋混凝土造,38.620175,有,6050000,47388,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區文慈路271~300號,房地(土地+建物),9.72235,1080625,108,840818,84,24,住宅大樓,住商用,鋼筋混凝土造,41.506025,無,8150000,59398,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區明華一路151~180號,房地(土地+建物),5.19695,1080623,108,861224,86,22,華廈,住家用,鋼筋混凝土造,42.824925,有,6500000,45914,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區重立路331~360號,房地(土地+建物),22.385,1080530,108,700220,70,38,透天厝,住商用,鋼筋混凝土造,44.1771,無,14300000,97918,,無車位,0,0,含增建或未登記建物。;
高雄市左營區,高雄市,左營區,左營區翠華路601巷31~60號,房地(土地+建物),7.5625,1080705,108,890217,89,19,住宅大樓,住家用,見其它登記事項,47.311,有,5500000,35166,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區城峰路31~60號,房地(土地+建物),8.043475,1080630,108,890217,89,19,住宅大樓,住家用,見使用執照,50.36625,有,6000000,36036,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區翠華路601巷31~60號,房地(土地+建物),7.88315,1080606,108,871209,87,21,住宅大樓,住家用,見使用執照,51.524825,有,5800000,34052,,無車位,0,0,
高雄市左營區,高雄市,左營區,左營區新上里光興街177巷31~60號,房地(土地+建物),9.801,1080612,108,800809,80,28,住宅大樓,住家用,鋼筋混凝土造,53.436625,有,6880000,38947,,無車位,0,0,
